round_epochs,val_loss,val_acc,loss,acc,batch_size,dropout,epochs,first_layer,last_activation,losses,lr,optimizer
10,0.6479718166717071,0.627670407295227,0.6613613853335953,0.59275424,206,0.2,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6373437550278913,0.6337741613388062,0.6632437298049161,0.59275424,206,0.35,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6332523708183428,0.6236011981964111,0.6621412736835671,0.581842,206,0.35,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.63037548709134,0.629705011844635,0.658027116672694,0.57878655,206,0.35,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6330152974366414,0.6266530752182007,0.6569686617876234,0.58795285,206,0.35,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.633709488965245,0.6347914338111877,0.6572382904358276,0.59886515,206,0.35,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6510157289849414,0.6286876797676086,0.6576696829158944,0.5936272,206,0.35,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.630485248589928,0.629705011844635,0.6554252880465667,0.582715,206,0.35,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6487911681313966,0.627670407295227,0.658076372119549,0.5936272,206,0.35,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6361571731062896,0.629705011844635,0.6596505610456845,0.5936272,206,0.35,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6668941775149271,0.627670407295227,0.6628242523479753,0.59668267,206,0.35,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6350344732964633,0.629705011844635,0.6684762175975019,0.5814055,206,0.35,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6362303704599398,0.627670407295227,0.660412913480215,0.5958097,206,0.35,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6299003380239919,0.6347914338111877,0.6552522124186815,0.5931907,206,0.35,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6339989441578653,0.6286876797676086,0.6571894405919462,0.6001746,206,0.35,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6298622595693912,0.6256358027458191,0.6561800605186152,0.59013534,206,0.35,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6396100823052174,0.6225839257240295,0.6619096027353037,0.5870799,206,0.35,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6315840188629872,0.629705011844635,0.6573022924776631,0.59231776,206,0.35,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.647938452986953,0.6286876797676086,0.6595746240518021,0.5862069,206,0.35,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.630912619774606,0.6358087658882141,0.6592911576818868,0.5848974,206,0.35,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6461688019373167,0.6307222843170166,0.6575257918658812,0.58838934,206,0.35,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6347235563691489,0.6337741613388062,0.6608626077863027,0.5931907,206,0.35,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6373204693789399,0.6347914338111877,0.6610010021485287,0.59711915,206,0.35,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6312449903114645,0.6317395567893982,0.6547973505642048,0.59450024,206,0.35,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6408312626918238,0.6266530752182007,0.6583114971712862,0.5958097,206,0.35,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6292365782137198,0.6358087658882141,0.6585972438156215,0.6027935,206,0.35,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6473239854902848,0.6225839257240295,0.6613425427469714,0.5866434,206,0.35,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6321581572991543,0.6327568888664246,0.6610172690131788,0.6001746,206,0.35,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6390722896657421,0.6266530752182007,0.6644063072140068,0.59013534,206,0.35,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6292602713328775,0.6317395567893982,0.6562444480523851,0.58838934,206,0.35,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6573930829611824,0.6286876797676086,0.6635118673223431,0.5984286,206,0.35,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6342426295319263,0.6286876797676086,0.6599983489445753,0.582715,304,0.2,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6331392005768094,0.6358087658882141,0.6610229522419101,0.58751637,304,0.2,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6296222839326364,0.6225839257240295,0.654362783245726,0.59668267,304,0.2,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6295162844391102,0.6225839257240295,0.6566193637136079,0.5936272,304,0.2,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6323860119706132,0.61953204870224,0.6538458426984207,0.604976,304,0.2,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6324400711399129,0.6164801716804504,0.6540783518581399,0.5953732,304,0.2,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6302347935107087,0.6225839257240295,0.6546065272175553,0.59930164,304,0.2,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.631995907392531,0.6246185302734375,0.6537161644032718,0.5910083,304,0.2,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6311704420000467,0.621566653251648,0.653116842718012,0.5962462,304,0.2,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6378842310890904,0.6246185302734375,0.6543095426390859,0.5848974,304,0.2,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6333550329974806,0.629705011844635,0.657410740253968,0.59711915,304,0.2,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.632031357482394,0.629705011844635,0.6618226319356342,0.58533394,304,0.2,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6280650623817289,0.6266530752182007,0.6555946899886113,0.58533394,304,0.2,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6305923327303369,0.6185147762298584,0.656582688124926,0.5857704,304,0.2,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6289857259723202,0.6246185302734375,0.6511755921808406,0.59231776,304,0.2,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6300744972781999,0.6266530752182007,0.6583711452642313,0.58838934,304,0.2,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6298140439594265,0.6256358027458191,0.6551205311629097,0.59450024,304,0.2,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.62954625308453,0.6246185302734375,0.65843863746892,0.59275424,304,0.2,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6308466165742457,0.6236011981964111,0.6568086707971856,0.5796595,304,0.2,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6283436861431125,0.6266530752182007,0.6551856225830455,0.5958097,304,0.2,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6333527118119194,0.6286876797676086,0.6590205848815398,0.59231776,304,0.2,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6310244881730841,0.6307222843170166,0.6593230675527072,0.58315146,304,0.2,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6299188650030328,0.629705011844635,0.6535647715714653,0.5914448,304,0.2,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6309844099614288,0.621566653251648,0.6568301137697744,0.59755564,304,0.2,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6315158295728426,0.6246185302734375,0.653442858713051,0.5857704,304,0.2,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6322533249369958,0.621566653251648,0.6570396680906838,0.59231776,304,0.2,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6293706867241302,0.6225839257240295,0.6549327828019325,0.6010476,304,0.2,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.640887950468403,0.609359085559845,0.6527469867132263,0.59013534,304,0.2,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6310601076177518,0.6225839257240295,0.652344263156706,0.59930164,304,0.2,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6313434310507556,0.6205493211746216,0.6604013222109955,0.5857704,304,0.2,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6342990905925677,0.6286876797676086,0.6620286090672667,0.58838934,304,0.35,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6328397394439332,0.6246185302734375,0.6609390054608681,0.5844609,304,0.35,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6290590040317509,0.6246185302734375,0.6563684612265428,0.58838934,304,0.35,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6310550218802381,0.6266530752182007,0.6567662201402282,0.57442164,304,0.35,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6296923966398075,0.6164801716804504,0.6521605026872852,0.5914448,304,0.35,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.629612923881166,0.6307222843170166,0.6532981260954059,0.59231776,304,0.35,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.628790851648317,0.627670407295227,0.6561809414757854,0.5888258,304,0.35,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6308775949817708,0.6246185302734375,0.6603639844930208,0.5774771,304,0.35,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6333764475577967,0.6236011981964111,0.6563127872101973,0.5822785,304,0.35,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6329987157640234,0.6205493211746216,0.6591899045322307,0.5870799,304,0.35,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6347027408264175,0.6154628396034241,0.6580644046464168,0.58795285,304,0.35,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6345351274112961,0.6246185302734375,0.6600935141991341,0.5979921,304,0.35,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6317977800374114,0.629705011844635,0.6548097761423501,0.5910083,304,0.35,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6309527558324781,0.6205493211746216,0.6561751449175768,0.60148406,304,0.35,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6313092870484291,0.6205493211746216,0.6567501125248276,0.58096904,304,0.35,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6277930802634386,0.6246185302734375,0.6563372168411911,0.5910083,304,0.35,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6276550697407184,0.6246185302734375,0.6548210981369851,0.6010476,304,0.35,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6325899465037993,0.6236011981964111,0.6549295740895581,0.5949367,304,0.35,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6285324331338868,0.6266530752182007,0.6541068166793563,0.604976,304,0.35,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6293813319439078,0.6307222843170166,0.6614805922035774,0.58751637,304,0.35,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.634118794121553,0.621566653251648,0.6600931652869163,0.5840244,304,0.35,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6323175333887491,0.627670407295227,0.6607392319213454,0.5870799,304,0.35,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6287820446527622,0.6347914338111877,0.6542233983953152,0.5936272,304,0.35,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6282619421018831,0.6256358027458191,0.6577864521614385,0.59013534,304,0.35,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6279368036761046,0.627670407295227,0.6529269188785595,0.6027935,304,0.35,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6301060637889292,0.627670407295227,0.6611858742406721,0.5914448,304,0.35,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6299007330639316,0.61953204870224,0.6544262162466228,0.5796595,304,0.35,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6349662984375551,0.6256358027458191,0.65397075251792,0.5918813,304,0.35,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.630716317061369,0.6246185302734375,0.6524635001021876,0.59450024,304,0.35,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6312259002716593,0.6205493211746216,0.6556587792389885,0.5914448,304,0.35,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6328252991121395,0.6113936901092529,0.6608465347473198,0.5840244,402,0.2,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6314018974469128,0.629705011844635,0.6628477916817435,0.5862069,402,0.2,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6293462627659252,0.6337741613388062,0.6540631983853593,0.59275424,402,0.2,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6288432474660243,0.6266530752182007,0.6560045313960025,0.5844609,402,0.2,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6297237515328253,0.627670407295227,0.6565552226376294,0.58096904,402,0.2,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.627606896333025,0.627670407295227,0.65534467108642,0.59450024,402,0.2,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6304495549274728,0.6307222843170166,0.6568319329212243,0.5866434,402,0.2,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6303876142414516,0.621566653251648,0.6524727295341058,0.5953732,402,0.2,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6305713897318952,0.6246185302734375,0.6561876189911642,0.5761676,402,0.2,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6268247635172924,0.6317395567893982,0.6556082580454846,0.58969885,402,0.2,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6334958654939219,0.6337741613388062,0.6608202029710667,0.59013534,402,0.2,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6322831097357392,0.629705011844635,0.6587420427502633,0.5962462,402,0.2,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6300321291688743,0.6256358027458191,0.655202686318348,0.5892623,402,0.2,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6275300923223291,0.6256358027458191,0.6567154237923275,0.5979921,402,0.2,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6303482790565684,0.6225839257240295,0.6569217309479316,0.59013534,402,0.2,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6278236725444347,0.6236011981964111,0.6533035606028783,0.5914448,402,0.2,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.626829790559693,0.6256358027458191,0.6520398642651538,0.5892623,402,0.2,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6271467166417491,0.6266530752182007,0.6550302762019483,0.5940637,402,0.2,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6301384861083628,0.627670407295227,0.6519696325362899,0.60148406,402,0.2,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6285839320926918,0.6256358027458191,0.6586303336034431,0.59275424,402,0.2,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6333361530595005,0.6317395567893982,0.6615750358022493,0.58358794,402,0.2,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6304692746057636,0.6286876797676086,0.6593037515371348,0.5958097,402,0.2,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6299869786807746,0.629705011844635,0.6535132431609305,0.6010476,402,0.2,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6275220855327734,0.627670407295227,0.6576566482308337,0.5840244,402,0.2,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6276883441094586,0.6256358027458191,0.6520216789426683,0.59231776,402,0.2,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6269850512608386,0.6256358027458191,0.6547685939898298,0.6001746,402,0.2,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6281859938392561,0.6358087658882141,0.6528059371898706,0.58533394,402,0.2,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6286775561945849,0.629705011844635,0.6542223737729995,0.58751637,402,0.2,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6275568860957241,0.6205493211746216,0.654320556932222,0.60323006,402,0.2,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6307955611637384,0.6246185302734375,0.6538906998896589,0.6001746,402,0.2,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.635076905921905,0.6266530752182007,0.6657586638347804,0.5814055,402,0.35,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.6317591156624826,0.6225839257240295,0.6608402074189854,0.582715,402,0.35,10,100,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6287477277181398,0.6368260383605957,0.6569363532343164,0.5848974,402,0.35,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6291157000547508,0.621566653251648,0.6519122707016444,0.5962462,402,0.35,10,100,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6302727659745474,0.6307222843170166,0.6596860483659506,0.580096,402,0.35,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6301132704331213,0.6236011981964111,0.655427884399917,0.5892623,402,0.35,10,100,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6289613803551132,0.6307222843170166,0.6557299809287283,0.59450024,402,0.35,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6262429888347886,0.6236011981964111,0.6556920470342216,0.5857704,402,0.35,10,100,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6321431674283009,0.629705011844635,0.6571998216605301,0.59275424,402,0.35,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6294152981024671,0.6266530752182007,0.6555771646100015,0.58358794,402,0.35,10,100,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6364104221456534,0.6124109625816345,0.6633823178106913,0.58533394,402,0.35,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.631257033420846,0.629705011844635,0.6609726829697398,0.5857704,402,0.35,10,150,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6307185386228901,0.627670407295227,0.656867911986314,0.59275424,402,0.35,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6281606322144928,0.6246185302734375,0.6588481029585843,0.59013534,402,0.35,10,150,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6303600977541592,0.629705011844635,0.6564090447309286,0.5962462,402,0.35,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6276910834370649,0.6246185302734375,0.6559475662665615,0.5997381,402,0.35,10,150,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6279115235453826,0.6347914338111877,0.6498844219783881,0.6027935,402,0.35,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.6279948753354994,0.6286876797676086,0.659422350340876,0.5918813,402,0.35,10,150,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.6328481766238945,0.617497444152832,0.6567601669776497,0.5940637,402,0.35,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6252565187452284,0.6286876797676086,0.6660753754172872,0.5848974,402,0.35,10,150,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
10,0.6334984042394682,0.6256358027458191,0.6645537616903737,0.58315146,402,0.35,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Adam'>
10,0.632626070010941,0.627670407295227,0.6609090411314429,0.5936272,402,0.35,10,200,sigmoid,binary_crossentropy,0.1,<class 'keras.optimizers.Nadam'>
10,0.6301319366311493,0.627670407295227,0.6566251590750406,0.5949367,402,0.35,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Adam'>
10,0.6280246710486233,0.6266530752182007,0.6574795403786489,0.6045395,402,0.35,10,200,sigmoid,binary_crossentropy,2.08,<class 'keras.optimizers.Nadam'>
10,0.6308797101887172,0.621566653251648,0.6563293526444254,0.57922304,402,0.35,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Adam'>
10,0.6299747619721072,0.6246185302734375,0.6563350030919028,0.60192055,402,0.35,10,200,sigmoid,binary_crossentropy,4.06,<class 'keras.optimizers.Nadam'>
10,0.6323276259164238,0.6408952474594116,0.659129065152913,0.58533394,402,0.35,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Adam'>
10,0.626160308097168,0.6286876797676086,0.6610906348120225,0.5888258,402,0.35,10,200,sigmoid,binary_crossentropy,6.039999999999999,<class 'keras.optimizers.Nadam'>
10,0.631033411588698,0.6337741613388062,0.6545887980488179,0.59886515,402,0.35,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Adam'>
10,0.6288227361313324,0.6256358027458191,0.6560683917239575,0.59275424,402,0.35,10,200,sigmoid,binary_crossentropy,8.02,<class 'keras.optimizers.Nadam'>
